log_directory,log,,Rapports et traces / Où tracer,Initialise le répertoire de destination pour les journaux applicatifs.,Accepte un chemin relatif ou absolu pour le répertoire des données.,sighup,string,default,,,,log,log,,,false
log_disconnections,off,,Rapports et traces / Que tracer,"Trace la fin d'une session, avec sa durée.",,superuser-backend,bool,default,,,,off,off,,,false
log_duration,off,,Rapports et traces / Que tracer,Trace la durée de chaque instruction SQL terminée.,,superuser,bool,default,,,,off,off,,,false
log_error_verbosity,default,,Rapports et traces / Que tracer,Initialise la verbosité des messages tracés.,,superuser,enum,default,,,"{terse,default,verbose}",default,default,,,false
log_executor_stats,off,,Statistiques / Surveillance,"Écrit les statistiques de performance de l'exécuteur dans les journaux applicatifs
du serveur.",,superuser,bool,default,,,,off,off,,,false
log_file_mode,0640,,Rapports et traces / Où tracer,Initialise les droits des fichiers de trace.,"La valeur du paramètre est attendue dans le format numérique du mode accepté
par les appels système chmod et umask (pour utiliser le format octal
personnalisé, le numéro doit commencer par un zéro).",sighup,integer,configuration file,0,511,,384,416,C:/Program Files/PostgreSQL/12/data/postgresql.conf,435,false
log_filename,postgresql-%Y-%m-%d_%H%M%S.log,,Rapports et traces / Où tracer,Initialise le modèle de nom de fichiers pour les journaux applicatifs.,,sighup,string,default,,,,postgresql-%Y-%m-%d_%H%M%S.log,postgresql-%Y-%m-%d_%H%M%S.log,,,false
log_hostname,off,,Rapports et traces / Que tracer,Trace le nom d'hôte dans les traces de connexion.,"Par défaut, une connexion ne trace que l'adresse IP de l'hôte se connectant. Si vous voulez que s'affiche le nom de l'hôte, vous pouvez activer cette option mais, selon la configuration de la résolution de noms de votre hôte, cela peut imposer un coût en performances non négligeable.",sighup,bool,default,,,,off,off,,,false
log_line_prefix,%m [%p] ,,Rapports et traces / Que tracer,Contrôle l'information préfixée sur chaque ligne de trace.,"Si vide, aucun préfixe n'est utilisé.",sighup,string,default,,,,%m [%p] ,%m [%p] ,,,false
log_lock_waits,off,,Rapports et traces / Que tracer,Trace les attentes longues de verrou.,,superuser,bool,default,,,,off,off,,,false
log_min_duration_statement,-1,ms,Rapports et traces / Quand tracer,"Initialise le temps d'exécution minimum au-dessus de lequel les instructions
seront tracées.",Zéro affiche toutes les requêtes. -1 désactive cette fonctionnalité.,superuser,integer,default,-1,2147483647,,-1,-1,,,false
log_min_error_statement,error,,Rapports et traces / Quand tracer,"Génère une trace pour toutes les instructions qui produisent une erreur de
ce niveau ou de niveaux plus importants.","Chaque niveau inclut les niveaux qui suivent. Plus loin sera le niveau,
moindre sera le nombre de messages envoyés.",superuser,enum,default,,,"{debug5,debug4,debug3,debug2,debug1,info,notice,warning,error,log,fatal,panic}",error,error,,,false
log_min_messages,warning,,Rapports et traces / Quand tracer,Initialise les niveaux de messages tracés.,"Chaque niveau inclut les niveaux qui suivent. Plus loin sera le niveau,
moindre sera le nombre de messages envoyés.",superuser,enum,default,,,"{debug5,debug4,debug3,debug2,debug1,info,notice,warning,error,log,fatal,panic}",warning,warning,,,false
log_parser_stats,off,,Statistiques / Surveillance,"Écrit les statistiques de performance de l'analyseur dans les journaux applicatifs
du serveur.",,superuser,bool,default,,,,off,off,,,false
log_planner_stats,off,,Statistiques / Surveillance,"Écrit les statistiques de performance de planification dans les journaux
applicatifs du serveur.",,superuser,bool,default,,,,off,off,,,false
log_replication_commands,off,,Rapports et traces / Que tracer,Trace chaque commande de réplication.,,superuser,bool,default,,,,off,off,,,false
log_rotation_age,1440,min,Rapports et traces / Où tracer,La rotation automatique des journaux applicatifs s'effectuera toutes les N minutes.,,sighup,integer,default,0,35791394,,1440,1440,,,false
log_rotation_size,10240,kB,Rapports et traces / Où tracer,La rotation automatique des journaux applicatifs s'effectuera après N kilooctets.,,sighup,integer,default,0,2097151,,10240,10240,,,false
log_statement,none,,Rapports et traces / Que tracer,Initialise le type d'instructions tracées.,,superuser,enum,default,,,"{none,ddl,mod,all}",none,none,,,false
log_statement_stats,off,,Statistiques / Surveillance,"Écrit les statistiques de performance cumulatives dans les journaux applicatifs
du serveur.",,superuser,bool,default,,,,off,off,,,false
log_temp_files,-1,kB,Rapports et traces / Que tracer,"Trace l'utilisation de fichiers temporaires plus gros que ce nombre de
kilooctets.","Zéro trace toutes les requêtes. La valeur par défaut est -1 (désactivant
cette fonctionnalité).",superuser,integer,default,-1,2147483647,,-1,-1,,,false
log_timezone,GMT,,Rapports et traces / Que tracer,Initialise le fuseau horaire à utiliser pour les journaux applicatifs.,,sighup,string,default,,,,GMT,GMT,,,false
log_transaction_sample_rate,0,,Rapports et traces / Quand tracer,Définit la fraction des transactions à tracer pour les nouvelles transactions.,Trace tous les ordres d'une fraction des transactions. Utiliser une valeur entre 0.0 (aucune trace) et 1.0 (trace tous les ordres de toutes les transactions).,superuser,real,default,0,1,,0,0,,,false
log_truncate_on_rotation,off,,Rapports et traces / Où tracer,"Tronque les journaux applicatifs existants du même nom lors de la rotation
des journaux applicatifs.",,sighup,bool,default,,,,off,off,,,false
logging_collector,on,,Rapports et traces / Où tracer,"Lance un sous-processus pour capturer la sortie d'erreurs (stderr) et/ou
csvlogs dans des journaux applicatifs.",,postmaster,bool,configuration file,,,,off,on,C:/Program Files/PostgreSQL/12/data/postgresql.conf,425,false
maintenance_work_mem,65536,kB,Utilisation des ressources / Mémoire,Initialise la mémoire maximum utilisée pour les opérations de maintenance.,Ceci inclut les opérations comme VACUUM et CREATE INDEX.,user,integer,default,1024,2097151,,65536,65536,,,false
max_connections,100,,Connexions et authentification / Paramètrages de connexion,Nombre maximum de connexions simultanées.,,postmaster,integer,configuration file,1,262143,,100,100,C:/Program Files/PostgreSQL/12/data/postgresql.conf,64,false
max_files_per_process,1000,,Utilisation des ressources / Ressources noyau,"Initialise le nombre maximum de fichiers ouverts simultanément pour chaque
processus serveur.",,postmaster,integer,default,25,2147483647,,1000,1000,,,false
max_function_args,100,,Options pré-configurées,Affiche le nombre maximum d'arguments de fonction.,,internal,integer,default,100,100,,100,100,,,false
max_identifier_length,63,,Options pré-configurées,Affiche la longueur maximum d'un identifiant.,,internal,integer,default,63,63,,63,63,,,false
max_index_keys,32,,Options pré-configurées,Affiche le nombre maximum de clés d'index.,,internal,integer,default,32,32,,32,32,,,false
max_locks_per_transaction,64,,Gestion des verrous,Initialise le nombre maximum de verrous par transaction.,"La table des verrous partagés est dimensionnée sur l'idée qu'au plus
max_locks_per_transaction * max_connections objets distincts auront besoin
d'être verrouillés à tout moment.",postmaster,integer,default,10,2147483647,,64,64,,,false
max_logical_replication_workers,4,,Réplication / Abonnés,Nombre maximum de processus workers de réplication logique.,,postmaster,integer,default,0,262143,,4,4,,,false
max_parallel_maintenance_workers,2,,Utilisation des ressources / Comportement asynchrone,Initialise le nombre maximum de processus parallèles par opération de maintenance.,,user,integer,default,0,1024,,2,2,,,false
max_parallel_workers,8,,Utilisation des ressources / Comportement asynchrone,Configure le nombre maximum de processus parallélisés pouvant être actifs en même temps.,,user,integer,default,0,1024,,8,8,,,false
max_parallel_workers_per_gather,2,,Utilisation des ressources / Comportement asynchrone,Initialise le nombre maximum de processus parallèles par nœud d'exécution.,,user,integer,default,0,1024,,2,2,,,false
max_pred_locks_per_page,2,,Gestion des verrous,Initialise le nombre maximum de lignes verrouillées avec prédicat par transaction.,"Si plus que ce nombre de lignes sur la même page sont verrouillées par une connexion, ces verrous sont remplacés par un verrou de niveau de page.",sighup,integer,default,0,2147483647,,2,2,,,false
max_pred_locks_per_relation,-2,,Gestion des verrous,Initialise le nombre maximum de pages et lignes verrouillées avec prédicats par transaction.,"Si plus que ce nombre de pages et lignes dans la même relation sont verrouillées par une connexion, ces verrous sont remplacés par un verrou de niveau relation.",sighup,integer,default,-2147483648,2147483647,,-2,-2,,,false
max_pred_locks_per_transaction,64,,Gestion des verrous,Initialise le nombre maximum de verrous prédicats par transaction.,"La table des verrous de prédicat partagés est dimensionnée sur l'idée qu'au plus
max_pred_locks_per_transaction * max_connections objets distincts auront besoin
d'être verrouillés à tout moment.",postmaster,integer,default,10,2147483647,,64,64,,,false
max_prepared_transactions,0,,Utilisation des ressources / Mémoire,Initialise le nombre maximum de transactions préparées simultanément.,,postmaster,integer,default,0,262143,,0,0,,,false
max_replication_slots,10,,Réplication / Serveurs d'envoi,Initialise le nombre maximum de slots de réplication définis simultanément.,,postmaster,integer,default,0,262143,,10,10,,,false
max_stack_depth,2048,kB,Utilisation des ressources / Mémoire,"Initialise la profondeur maximale de la pile, en Ko.",,superuser,integer,environment variable,100,2097151,,100,2048,,,false
max_standby_archive_delay,30000,ms,Réplication / Serveurs en attente,Définit le délai maximum avant d'annuler les requêtes lorsqu'un serveur « hot standby » traite les données des journaux de transactions archivés,,sighup,integer,default,-1,2147483647,,30000,30000,,,false
max_standby_streaming_delay,30000,ms,Réplication / Serveurs en attente,"Initialise le délai maximum avant d'annuler les requêtes lorsqu'un serveur en
hotstandby traite les données des journaux de transactions envoyés en flux.",,sighup,integer,default,-1,2147483647,,30000,30000,,,false
max_sync_workers_per_subscription,2,,Réplication / Abonnés,Nombre maximum de workers de synchronisation par souscription.,,sighup,integer,default,0,262143,,2,2,,,false
max_wal_senders,10,,Réplication / Serveurs d'envoi,"Initialise le nombre maximum de processus d'envoi des journaux de transactions
exécutés simultanément.",,postmaster,integer,default,0,262143,,10,10,,,false
max_wal_size,1024,MB,Write-Ahead Log / Points de vérification (Checkpoints),Initialise la volumétrie de journaux de transaction qui déclenche un checkpoint.,,sighup,integer,configuration file,2,2097151,,1024,1024,C:/Program Files/PostgreSQL/12/data/postgresql.conf,224,false
max_worker_processes,8,,Utilisation des ressources / Comportement asynchrone,Nombre maximum de background workers simultanés.,,postmaster,integer,default,0,262143,,8,8,,,false
min_parallel_index_scan_size,64,8kB,Optimisation des requêtes / Constantes des coûts du planificateur,Configure la quantité minimale de données d'index pour un parcours parallèle.,"Si le planificateur estime qu'il lira un nombre de blocs d'index trop petit pour atteindre cette limite, un parcours parallèle ne sera pas considéré.",user,integer,default,0,715827882,,64,64,,,false
min_parallel_table_scan_size,1024,8kB,Optimisation des requêtes / Constantes des coûts du planificateur,Configure la quantité minimale de données de table pour un parcours parallèle.,"Si le planificateur estime qu'il lira un nombre de blocs de table trop petit pour atteindre cette limite, un parcours parallèle ne sera pas considéré.",user,integer,default,0,715827882,,1024,1024,,,false
min_wal_size,80,MB,Write-Ahead Log / Points de vérification (Checkpoints),Initialise la taille minimale à laquelle réduire l'espace des journaux de transaction.,,sighup,integer,configuration file,2,2097151,,80,80,C:/Program Files/PostgreSQL/12/data/postgresql.conf,225,false
old_snapshot_threshold,-1,min,Utilisation des ressources / Comportement asynchrone,Temps à partir duquel un snapshot est trop ancien pour lire des pages ayant changées après que le snapshot ait été effectué.,Une valeur de -1 désactive cette fonctionnalité.,postmaster,integer,default,-1,86400,,-1,-1,,,false
operator_precedence_warning,off,,Compatibilité des versions et des plateformes / Anciennes versions de PostgreSQL,Émet un avertissement pour les constructions dont la signification a changé depuis PostgreSQL 9.4.,,user,bool,default,,,,off,off,,,false
parallel_leader_participation,on,,Utilisation des ressources / Comportement asynchrone,Controle si les nœuds Gather et Gather Merge doivent également exécuter des sous-plans.,"Est-ce que les nœuds Gather devrait également exécuter des sous-plans, ou juste receuiller des lignes ?",user,bool,default,,,,on,on,,,false
parallel_setup_cost,1000,,Optimisation des requêtes / Constantes des coûts du planificateur,Initialise l'estimation du planificateur pour le coût de démarrage des processus d'exécution de requêtes parallèles.,,user,real,default,0,1.79769e+308,,1000,1000,,,false
parallel_tuple_cost,0.1,,Optimisation des requêtes / Constantes des coûts du planificateur,Initialise l'estimation du planificateur pour le coût de passage de chaque ligne d'un processus fils vers le processus maître.,,user,real,default,0,1.79769e+308,,0.1,0.1,,,false
password_encryption,md5,,Connexions et authentification / Authentification,Chiffre les mots de passe.,"Lorsqu'un mot de passe est spécifié dans CREATE USER ou ALTER USER sans
indiquer ENCRYPTED ou UNENCRYPTED, ce paramètre détermine si le mot de passe
doit être chiffré.",user,enum,default,,,"{md5,scram-sha-256}",md5,md5,,,false
plan_cache_mode,auto,,Optimisation des requêtes / Autres options du planificateur,Contrôle le choix par le planificateur du plan personnalisé ou du plan générique.,"Les requêtes préparées peuvent avoir des plans particulier et générique, et le planificateur tentera de choisir le meilleur. Ceci peut être utilisé pour remplacer le comportement par défaut.",user,enum,default,,,"{auto,force_generic_plan,force_custom_plan}",auto,auto,,,false
port,5432,,Connexions et authentification / Paramètrages de connexion,Port TCP sur lequel le serveur écoutera.,,postmaster,integer,configuration file,1,65535,,5432,5432,C:/Program Files/PostgreSQL/12/data/postgresql.conf,63,false
post_auth_delay,0,s,Options pour le développeur,Attends N secondes après l'authentification.,Ceci permet d'attacher un débogueur au processus.,backend,integer,default,0,2147,,0,0,,,false
pre_auth_delay,0,s,Options pour le développeur,Attends N secondes au lancement de la connexion avant l'authentification.,Ceci permet d'attacher un débogueur au processus.,sighup,integer,default,0,60,,0,0,,,false
primary_conninfo,"",,Réplication / Serveurs en attente,Définit la chaîne de connexion à utiliser pour se connecter au serveur émetteur.,,postmaster,string,default,,,,"","",,,false
primary_slot_name,"",,Réplication / Serveurs en attente,Définit le nom du slot de réplication à utiliser sur le serveur émetteur.,,postmaster,string,default,,,,"","",,,false
promote_trigger_file,"",,Réplication / Serveurs en attente,Définit un nom de fichier dont la présence termine la restauration du serveur secondaire.,,sighup,string,default,,,,"","",,,false
quote_all_identifiers,off,,Compatibilité des versions et des plateformes / Anciennes versions de PostgreSQL,"Lors de la génération des rragments SQL, mettre entre guillemets tous les identifiants.",,user,bool,default,,,,off,off,,,false
random_page_cost,4,,Optimisation des requêtes / Constantes des coûts du planificateur,"Initialise l'estimation du plnnificateur pour le coût d'une page disque
récupérée non séquentiellement.",,user,real,default,0,1.79769e+308,,4,4,,,false
recovery_end_command,"",,Write-Ahead Log / Restauration d'archive,Définit la commande shell qui sera appelée une fois à la fin de la restauration.,,sighup,string,default,,,,"","",,,false
recovery_min_apply_delay,0,ms,Réplication / Serveurs en attente,Définit la durée minimale pour appliquer des changements lors de la restauration.,,sighup,integer,default,0,2147483647,,0,0,,,false
recovery_target,"",,Write-Ahead Log / Cible de restauration,Positionner à « immediate » pour arrêter la restauration dès qu'un état consistent est atteint.,,postmaster,string,default,,,,"","",,,false
recovery_target_action,pause,,Write-Ahead Log / Cible de restauration,Définit l'action à exécuter à l'arrivée à la cible de la restauration.,,postmaster,enum,default,,,"{pause,promote,shutdown}",pause,pause,,,false
recovery_target_inclusive,on,,Write-Ahead Log / Cible de restauration,Définit s'il faut inclure ou exclure la transaction de la cible de restauration.,,postmaster,bool,default,,,,on,on,,,false
recovery_target_lsn,"",,Write-Ahead Log / Cible de restauration,Définit le LSN des journaux de transactions jusqu'où la restauration s'effectuera.,,postmaster,string,default,,,,"","",,,false
recovery_target_name,"",,Write-Ahead Log / Cible de restauration,Définit le point de restauration nommé jusqu'où la restauration va procéder.,,postmaster,string,default,,,,"","",,,false
recovery_target_time,"",,Write-Ahead Log / Cible de restauration,Définit le point dans le temps jusqu'où la restauration s'effectuera.,,postmaster,string,default,,,,"","",,,false
recovery_target_timeline,latest,,Write-Ahead Log / Cible de restauration,Définit la timeline cible de la restauration.,,postmaster,string,default,,,,latest,latest,,,false
recovery_target_xid,"",,Write-Ahead Log / Cible de restauration,Définit l'identifiant de transaction jusqu'où la restauration s'effectuera.,,postmaster,string,default,,,,"","",,,false
restart_after_crash,on,,Gestion des erreurs,Réinitialisation du serveur après un arrêt brutal d'un processus serveur.,,sighup,bool,default,,,,on,on,,,false
restore_command,"",,Write-Ahead Log / Restauration d'archive,Définit la commande shell qui sera appelée pour récupérer un fichier WAL archivé.,,postmaster,string,default,,,,"","",,,false
row_security,on,,Valeurs par défaut pour les connexions client / Comportement des instructions,Active la sécurité niveau ligne.,"Lorsqu'il est activé, le mode de sécurité niveau ligne sera appliqué à tous les utilisateurs.",user,bool,default,,,,on,on,,,false
search_path,"""$user"", public",,Valeurs par défaut pour les connexions client / Comportement des instructions,"Initialise l'ordre de recherche des schémas pour les noms qui ne précisent
pas le schéma.",,user,string,default,,,,"""$user"", public","""$user"", public",,,false
segment_size,131072,8kB,Options pré-configurées,Affiche le nombre de pages par fichier.,,internal,integer,default,131072,131072,,131072,131072,,,false
seq_page_cost,1,,Optimisation des requêtes / Constantes des coûts du planificateur,"Initialise l'estimation du planificateur pour le coût d'une page disque
récupérée séquentiellement.",,user,real,default,0,1.79769e+308,,1,1,,,false
server_encoding,UTF8,,Valeurs par défaut pour les connexions client / Locale et formattage,Initialise le codage des caractères pour le serveur (base de données).,,internal,string,override,,,,SQL_ASCII,UTF8,,,false
server_version,12.3,,Options pré-configurées,Affiche la version du serveur.,,internal,string,default,,,,12.3,12.3,,,false
server_version_num,120003,,Options pré-configurées,Affiche la version du serveur sous la forme d'un entier.,,internal,integer,default,120003,120003,,120003,120003,,,false
session_preload_libraries,"",,Valeurs par défaut pour les connexions des clients / Préchargement des bibliothèques partagées,Liste les bibliothèques partagées à précharger dans chaque processus serveur.,,superuser,string,default,,,,"","",,,false
session_replication_role,origin,,Valeurs par défaut pour les connexions client / Comportement des instructions,"Configure le comportement des sessions pour les triggers et les règles de
ré-écriture.",,superuser,enum,default,,,"{origin,replica,local}",origin,origin,,,false
shared_buffers,16384,8kB,Utilisation des ressources / Mémoire,Nombre de tampons en mémoire partagée utilisé par le serveur.,,postmaster,integer,configuration file,16,1073741823,,1024,16384,C:/Program Files/PostgreSQL/12/data/postgresql.conf,121,false
shared_memory_type,windows,,Utilisation des ressources / Mémoire,Sélectionne l'implémentation de mémoire partagée utilisée pour la principale région de mémoire partagée.,,postmaster,enum,default,,,{windows},windows,windows,,,false
shared_preload_libraries,"",,Valeurs par défaut pour les connexions des clients / Préchargement des bibliothèques partagées,Liste les bibliothèques partagées à précharger dans le serveur.,,postmaster,string,default,,,,"","",,,false
ssl,off,,Connexions et authentification / SSL,Active les connexions SSL.,,sighup,bool,default,,,,off,off,,,false
ssl_ca_file,"",,Connexions et authentification / SSL,Emplacement du fichier du certificat autorité SSL.,,sighup,string,default,,,,"","",,,false
ssl_cert_file,server.crt,,Connexions et authentification / SSL,Emplacement du fichier du certificat serveur SSL.,,sighup,string,default,,,,server.crt,server.crt,,,false
ssl_ciphers,HIGH:MEDIUM:+3DES:!aNULL,,Connexions et authentification / SSL,Initialise la liste des chiffrements SSL autorisés.,,sighup,string,default,,,,HIGH:MEDIUM:+3DES:!aNULL,HIGH:MEDIUM:+3DES:!aNULL,,,false
ssl_crl_file,"",,Connexions et authentification / SSL,Emplacement du fichier de liste de révocation des certificats SSL.,,sighup,string,default,,,,"","",,,false
ssl_dh_params_file,"",,Connexions et authentification / SSL,Emplacement du fichier des paramètres DH SSL.,,sighup,string,default,,,,"","",,,false
ssl_ecdh_curve,prime256v1,,Connexions et authentification / SSL,Initialise la courbe à utiliser pour ECDH.,,sighup,string,default,,,,prime256v1,prime256v1,,,false
ssl_key_file,server.key,,Connexions et authentification / SSL,Emplacement du fichier de la clé privée SSL du serveur.,,sighup,string,default,,,,server.key,server.key,,,false
ssl_library,OpenSSL,,Options pré-configurées,Nom de la librairie SSL.,,internal,string,default,,,,OpenSSL,OpenSSL,,,false
ssl_max_protocol_version,"",,Connexions et authentification / SSL,Définit la version maximum du protocole SSL/TLS à utiliser.,,sighup,enum,default,,,"{,TLSv1,TLSv1.1,TLSv1.2,TLSv1.3}","","",,,false
ssl_min_protocol_version,TLSv1,,Connexions et authentification / SSL,Définit la version minimale du protocole SSL/TLS à utiliser.,,sighup,enum,default,,,"{TLSv1,TLSv1.1,TLSv1.2,TLSv1.3}",TLSv1,TLSv1,,,false
ssl_passphrase_command,"",,Connexions et authentification / SSL,Commande pour obtenir la phrase de passe pour SSL.,,sighup,string,default,,,,"","",,,false
ssl_passphrase_command_supports_reload,off,,Connexions et authentification / SSL,Utilise également ssl_passphrase_command durant le rechargement du serveur.,,sighup,bool,default,,,,off,off,,,false
ssl_prefer_server_ciphers,on,,Connexions et authentification / SSL,Donne la priorité à l'ordre des chiffrements du serveur.,,sighup,bool,default,,,,on,on,,,false
standard_conforming_strings,on,,Compatibilité des versions et des plateformes / Anciennes versions de PostgreSQL,Fait que les chaînes '...' traitent les antislashs littéralement.,,user,bool,default,,,,on,on,,,false
statement_timeout,0,ms,Valeurs par défaut pour les connexions client / Comportement des instructions,Initialise la durée maximum permise pour toute instruction.,Une valeur de 0 désactive le timeout.,user,integer,default,0,2147483647,,0,0,,,false
stats_temp_directory,pg_stat_tmp,,Statistiques / Récupérateur des statistiques sur les requêtes et sur les index,Écrit les fichiers statistiques temporaires dans le répertoire indiqué.,,sighup,string,default,,,,pg_stat_tmp,pg_stat_tmp,,,false
superuser_reserved_connections,3,,Connexions et authentification / Paramètrages de connexion,Nombre de connexions réservées aux super-utilisateurs.,,postmaster,integer,default,0,262143,,3,3,,,false
synchronize_seqscans,on,,Compatibilité des versions et des plateformes / Anciennes versions de PostgreSQL,Active l'utilisation des parcours séquentiels synchronisés.,,user,bool,default,,,,on,on,,,false
synchronous_commit,on,,Write-Ahead Log / Paramètrages,Initialise le niveau d'isolation de la transaction courante.,,user,enum,default,,,"{local,remote_write,remote_apply,on,off}",on,on,,,false
synchronous_standby_names,"",,Réplication / Serveur maître,Nombre de standbys synchrones et liste des noms des synchrones potentiels.,,sighup,string,default,,,,"","",,,false
syslog_facility,none,,Rapports et traces / Où tracer,"Initialise le niveau (« facility ») de syslog à utilisé lors de l'activation
de syslog.",,sighup,enum,default,,,{none},none,none,,,false
syslog_ident,postgres,,Rapports et traces / Où tracer,"Initialise le nom du programme utilisé pour identifier les messages de
PostgreSQL dans syslog.",,sighup,string,default,,,,postgres,postgres,,,false
syslog_sequence_numbers,on,,Rapports et traces / Où tracer,Ajoute un numéro de séquence aux messages syslog pour éviter des suppressions de doublons.,,sighup,bool,default,,,,on,on,,,false
syslog_split_messages,on,,Rapports et traces / Où tracer,Sépare les messages envoyés à syslog par lignes afin de les faire tenir dans 1024 octets.,,sighup,bool,default,,,,on,on,,,false
tcp_keepalives_count,0,,Valeurs par défaut pour les connexions client / Autres valeurs par défaut,Nombre maximum de retransmissions de « TCP keepalive ».,"Ceci contrôle le nombre de retransmissions keepalive consécutives qui
peuvent être perdues avant qu'une connexion ne soit considérée morte. Une
valeur de 0 utilise la valeur par défaut du système.",user,integer,default,0,2147483647,,0,0,,,false
tcp_keepalives_idle,-1,s,Valeurs par défaut pour les connexions client / Autres valeurs par défaut,Secondes entre l'exécution de « TCP keepalives ».,Une valeur de 0 utilise la valeur par défaut du système.,user,integer,default,0,2147483647,,0,0,,,false
tcp_keepalives_interval,-1,s,Valeurs par défaut pour les connexions client / Autres valeurs par défaut,Secondes entre les retransmissions de « TCP keepalive ».,Une valeur de 0 utilise la valeur par défaut du système.,user,integer,default,0,2147483647,,0,0,,,false
tcp_user_timeout,0,ms,Valeurs par défaut pour les connexions client / Autres valeurs par défaut,Délai d'attente maximal TCP utilisateur.,Une valeur de 0 utilise la valeur par défaut du système.,user,integer,default,0,2147483647,,0,0,,,false
temp_buffers,1024,8kB,Utilisation des ressources / Mémoire,Nombre maximum de tampons en mémoire partagée utilisés par chaque session.,,user,integer,default,100,1073741823,,1024,1024,,,false
temp_file_limit,-1,kB,Utilisation des ressources / Disques,Limite la taille totale de tous les fichiers temporaires utilisés par chaque processus.,-1 signifie sans limite.,superuser,integer,default,-1,2147483647,,-1,-1,,,false
temp_tablespaces,"",,Valeurs par défaut pour les connexions client / Comportement des instructions,"Initialise le(s) tablespace(s) à utiliser pour les tables temporaires et les
fichiers de tri.",,user,string,default,,,,"","",,,false
TimeZone,UTC,,Valeurs par défaut pour les connexions client / Locale et formattage,Initialise la zone horaire pour afficher et interpréter les dates/heures.,,user,string,client,,,,GMT,UTC,,,false
timezone_abbreviations,Default,,Valeurs par défaut pour les connexions client / Locale et formattage,Sélectionne un fichier contenant les abréviations des fuseaux horaires.,,user,string,default,,,,,Default,,,false
trace_notify,off,,Options pour le développeur,Génère une sortie de débogage pour LISTEN et NOTIFY.,,user,bool,default,,,,off,off,,,false
trace_recovery_messages,log,,Options pour le développeur,Active les traces sur les informations de débogage relatives à la restauration.,"Chaque niveau inclut les niveaux qui suivent. Plus loin sera le niveau,
moindre sera le nombre de messages envoyés.",sighup,enum,default,,,"{debug5,debug4,debug3,debug2,debug1,log,notice,warning,error}",log,log,,,false
trace_sort,off,,Options pour le développeur,Émet des informations sur l'utilisation des ressources lors d'un tri.,,user,bool,default,,,,off,off,,,false
track_activities,on,,Statistiques / Récupérateur des statistiques sur les requêtes et sur les index,Récupère les statistiques sur les commandes en exécution.,"Active la récupération d'informations sur la commande en cours d'exécution
pour chaque session, avec l'heure de début de l'exécution de la commande.",superuser,bool,default,,,,on,on,,,false
track_activity_query_size,1024,B,Utilisation des ressources / Mémoire,"Configure la taille réservée pour pg_stat_activity.query, en octets.",,postmaster,integer,default,100,102400,,1024,1024,,,false
track_commit_timestamp,off,,Réplication,Récupère l'horodatage de la validation de la transaction.,,postmaster,bool,default,,,,off,off,,,false
track_counts,on,,Statistiques / Récupérateur des statistiques sur les requêtes et sur les index,Récupère les statistiques sur l'activité de la base de données.,,superuser,bool,default,,,,on,on,,,false
track_functions,none,,Statistiques / Récupérateur des statistiques sur les requêtes et sur les index,Récupère les statistiques niveau fonction sur l'activité de la base de données.,,superuser,enum,default,,,"{none,pl,all}",none,none,,,false
track_io_timing,off,,Statistiques / Récupérateur des statistiques sur les requêtes et sur les index,Récupère les statistiques d'horodatage sur l'activité en entrées/sorties de la base de données.,,superuser,bool,default,,,,off,off,,,false
transaction_deferrable,off,,Valeurs par défaut pour les connexions client / Comportement des instructions,"S'il faut repousser une transaction sérialisable en lecture seule jusqu'à ce qu'elle
puisse être exécutée sans échecs possibles de sérialisation.",,user,bool,override,,,,off,off,,,false
transaction_isolation,read committed,,Valeurs par défaut pour les connexions client / Comportement des instructions,Initialise le niveau d'isolation de la transaction courante.,,user,enum,override,,,"{serializable,repeatable read,read committed,read uncommitted}",read committed,read committed,,,false
transaction_read_only,off,,Valeurs par défaut pour les connexions client / Comportement des instructions,Affiche le statut de lecture seule de la transaction actuelle.,,user,bool,override,,,,off,off,,,false
transform_null_equals,off,,Compatibilité des versions et des plateformes / Anciennes plateformes et anciens clients,Traite « expr=NULL » comme « expr IS NULL ».,"Une fois activé, les expressions de la forme expr = NULL (ou NULL = expr)
sont traitées comme expr IS NULL, c'est-à-dire qu'elles renvoient true si
l'expression est évaluée comme étant NULL et false sinon. Le comportement
correct de expr = NULL est de toujours renvoyer NULL (inconnu).",user,bool,default,,,,off,off,,,false
unix_socket_directories,"",,Connexions et authentification / Paramètrages de connexion,Initialise les répertoires où les sockets de domaine Unix seront créés.,,postmaster,string,default,,,,"","",,,false
unix_socket_group,"",,Connexions et authentification / Paramètrages de connexion,Initialise le groupe d'appartenance du socket domaine Unix.,Le propriétaire du socket est toujours l'utilisateur qui a lancé le serveur.,postmaster,string,default,,,,"","",,,false
unix_socket_permissions,0777,,Connexions et authentification / Paramètrages de connexion,Droits d'accès au socket domaine Unix.,"Les sockets de domaine Unix utilise l'ensemble des droits habituels du système
de fichiers Unix. La valeur de ce paramètre doit être une spécification en
mode numérique de la forme acceptée par les appels système chmod et umask
(pour utiliser le format octal, le nombre doit commencer par un zéro).",postmaster,integer,default,0,511,,511,511,,,false
update_process_title,off,,Titre du processus,"Met à jour le titre du processus pour indiquer la commande SQL en cours
d'exécution.","Active la mise à jour du titre du processus chaque fois qu'une nouvelle
commande SQL est reçue par le serveur.",superuser,bool,default,,,,off,off,,,false
